GPSWeek,GPSTime,imu_lon,imu_lat,headingAngle,x,y,v,cmd_steering,cmd_v,imu_gps_state,imu_altitude,imu_satellite_num,imu_warning
2169.0,182421.33,116.35120832,40.00290079,88.45,444621.4725935209,4428280.735146284,0.916,0,0,42.0,39.48,14.0,2.0
2169.0,182421.84,116.35121369,40.00290106,87.12,444621.9311790221,4428280.761777374,0.896,0,0,42.0,39.48,12.0,2.0
2169.0,182422.34,116.35121899,40.00290136,85.86,444622.38381376537,4428280.791781733,0.918,0,0,42.0,39.48,13.0,2.0
2169.0,182422.85,116.3512244,40.00290177,85.05,444622.8459266516,4428280.833926837,0.9,0,0,42.0,39.48,13.0,2.0
2169.0,182423.36,116.35122973,40.00290219,84.63,444623.301219047,4428280.877231592,0.906,0,0,42.0,39.48,14.0,2.0
2169.0,182423.86,116.35123495,40.00290256,84.88,444623.7470817662,4428280.9150551455,0.914,0,0,42.0,39.48,12.0,2.0
2169.0,182424.37,116.35124029,40.0029029,85.77,444624.2031630878,4428280.949474419,0.907,0,0,42.0,39.48,15.0,2.0
2169.0,182424.88,116.3512456,40.00290317,86.69,444624.65662713925,4428280.976142952,0.9,0,0,42.0,39.47,13.0,2.0
2169.0,182425.39,116.3512509,40.00290336,87.61,444625.1091729874,4428280.993938403,0.895,0,0,42.0,39.47,15.0,2.0
2169.0,182425.9,116.35125613,40.00290346,88.52,444625.5556711283,4428281.001788137,0.885,0,0,42.0,39.47,13.0,2.0
2169.0,182426.4,116.35126137,40.00290349,89.4,444626.00296628603,4428281.0018622745,0.893,0,0,42.0,39.47,16.0,2.0
2169.0,182426.91,116.35126665,40.00290347,90.26,444626.4536353315,4428280.996362013,0.893,0,0,42.0,39.47,15.0,2.0
2169.0,182427.42,116.35127201,40.00290346,89.89,444626.91114102025,4428280.991921989,0.916,0,0,42.0,39.47,15.0,2.0
2169.0,182427.92,116.35127725,40.0029035,89.22,444627.3584442557,4428280.993106124,0.902,0,0,42.0,39.46,14.0,2.0
2169.0,182428.43,116.35128255,40.00290357,86.84,444627.81089314853,4428280.997582752,0.896,0,0,42.0,39.46,15.0,2.0
2169.0,182428.94,116.35128786,40.00290387,83.37,444628.26438141835,4428281.027581247,0.905,0,0,42.0,39.46,14.0,2.0
2169.0,182429.45,116.3512931,40.0029044,80.0,444628.7120804965,4428281.083151307,0.9,0,0,42.0,39.46,15.0,2.0
2169.0,182429.95,116.3512983,40.00290509,79.95,444629.15649453737,4428281.156504889,0.907,0,0,42.0,39.46,15.0,2.0
2169.0,182430.46,116.35130345,40.0029052,79.85,444629.5961721767,4428281.165514474,0.906,0,0,52.0,39.46,16.0,2.0
2169.0,182430.97,116.35130864,40.00290544,80.53,444630.0393691118,4428281.188928133,0.885,0,0,42.0,39.46,16.0,2.0
2169.0,182431.47,116.35131375,40.00290578,81.75,444630.4758182615,4428281.223490672,0.876,0,0,42.0,39.46,16.0,2.0
2169.0,182431.98,116.35131902,40.00290619,83.01,444630.925981082,4428281.265723241,0.892,0,0,42.0,39.45,16.0,2.0
2169.0,182432.49,116.35132428,40.00290654,84.22,444631.37524185865,4428281.30130256,0.889,0,0,42.0,39.44,17.0,2.0
2169.0,182432.99,116.35132941,40.00290681,85.41,444631.81334159063,4428281.328083341,0.873,0,0,42.0,39.45,17.0,2.0
2169.0,182433.5,116.35133468,40.00290709,86.63,444632.2633993807,4428281.355887093,0.877,0,0,42.0,39.45,18.0,2.0
2169.0,182434.01,116.35133996,40.00290727,87.86,444632.7142299628,4428281.372585505,0.878,0,0,42.0,39.45,17.0,2.0
2169.0,182434.52,116.3513452,40.00290731,89.13,444633.1615331689,4428281.37376998,0.888,0,0,42.0,39.45,17.0,2.0
2169.0,182435.03,116.35135043,40.00290731,88.73,444633.6079504936,4428281.370521032,0.89,0,0,42.0,39.45,17.0,2.0
2169.0,182435.54,116.35135584,40.00290746,88.31,444634.06985324895,4428281.383809023,0.899,0,0,42.0,39.45,17.0,2.0
2169.0,182436.04,116.35136109,40.00290761,87.92,444634.5180988786,4428281.397196433,0.89,0,0,42.0,39.45,15.0,2.0
2169.0,182436.55,116.35136639,40.00290785,87.5,444634.97068505385,4428281.420542046,0.888,0,0,42.0,39.44,14.0,2.0
2169.0,182437.06,116.35137181,40.00290813,87.13,444635.43354638165,4428281.448252807,0.916,0,0,42.0,39.43,15.0,2.0
2169.0,182437.57,116.35137718,40.00290841,86.76,444635.8921398536,4428281.475994652,0.903,0,0,42.0,39.43,17.0,2.0
2169.0,182438.08,116.35138252,40.00290867,86.38,444636.34815645724,4428281.501535333,0.911,0,0,42.0,39.43,16.0,2.0
2169.0,182438.59,116.35138788,40.00290899,85.98,444636.8059286587,4428281.533723107,0.895,0,0,42.0,39.42,17.0,2.0
2169.0,182439.1,116.3513932,40.00290927,85.65,444637.26025426725,4428281.561496094,0.898,0,0,42.0,39.42,17.0,2.0
2169.0,182439.61,116.35139851,40.00290959,86.32,444637.7137586107,4428281.593714981,0.857,0,0,42.0,39.42,16.0,2.0
2169.0,182440.12,116.35140375,40.00290983,87.02,444638.1612233394,4428281.617098055,0.9,0,0,42.0,39.42,14.0,2.0
2169.0,182440.63,116.35140896,40.00291001,88.0,444638.606078893,4428281.633840298,0.896,0,0,42.0,39.42,17.0,2.0
2169.0,182441.14,116.35141424,40.00291017,88.94,444639.056893282,4428281.648319256,0.906,0,0,42.0,39.41,16.0,2.0
2169.0,182441.65,116.35141955,40.00291015,89.53,444639.5101229968,4428281.642801131,0.885,0,0,42.0,39.41,17.0,2.0
2169.0,182442.15,116.3514247,40.00291012,89.33,444639.9496875077,4428281.636272502,0.89,0,0,42.0,39.4,16.0,2.0
2169.0,182442.66,116.35143009,40.00291009,89.19,444640.4097377078,4428281.629594824,0.897,0,0,42.0,39.4,15.0,2.0
2169.0,182443.17,116.3514354,40.00291012,87.36,444640.86300780677,4428281.629626358,0.88,0,0,42.0,39.39,15.0,2.0
2169.0,182443.68,116.35144072,40.00291028,84.93,444641.31723647116,4428281.644080604,0.909,0,0,42.0,39.39,17.0,2.0
2169.0,182444.19,116.35144607,40.00291056,85.51,444641.7741227617,4428281.671835228,0.876,0,0,42.0,39.39,17.0,2.0
2169.0,182444.7,116.35145139,40.00291078,85.95,444642.22839987976,4428281.69294902,0.907,0,0,42.0,39.38,15.0,2.0
2169.0,182445.21,116.35145666,40.00291101,86.29,444642.6784172195,4428281.71520381,0.871,0,0,42.0,39.38,15.0,2.0
2169.0,182445.72,116.35146196,40.00291125,86.72,444643.1310033422,4428281.7385499105,0.897,0,0,42.0,39.37,18.0,2.0
2169.0,182446.23,116.35146731,40.00291149,87.2,444643.5878573156,4428281.761864982,0.893,0,0,42.0,39.37,17.0,2.0
2169.0,182446.74,116.35147267,40.0029117,87.58,444644.0455406269,4428281.781844123,0.902,0,0,42.0,39.37,15.0,2.0
2169.0,182447.25,116.35147802,40.00291185,87.94,444644.50232190633,4428281.795170011,0.89,0,0,42.0,39.37,15.0,2.0
2169.0,182447.75,116.35148319,40.00291199,88.37,444644.943730843,4428281.807497807,0.89,0,0,42.0,39.37,15.0,2.0
2169.0,182448.26,116.35148851,40.00291212,88.79,444645.39793525665,4428281.818622551,0.896,0,0,42.0,39.37,16.0,2.0
2169.0,182448.77,116.3514938,40.00291218,89.17,444645.849522425,4428281.821996549,0.9,0,0,42.0,39.37,16.0,2.0
2169.0,182449.28,116.35149912,40.00291225,89.6,444646.3036783802,4428281.826461854,0.894,0,0,42.0,39.36,18.0,2.0
2169.0,182449.79,116.35150443,40.00291227,89.4,444646.75694038544,4428281.825383824,0.898,0,0,42.0,39.36,16.0,2.0
2169.0,182450.3,116.35150979,40.00291234,88.41,444647.21451061853,4428281.829824343,0.908,0,0,42.0,39.37,15.0,2.0
2169.0,182450.81,116.35151521,40.00291249,87.37,444647.67726688186,4428281.843106948,0.904,0,0,42.0,39.37,15.0,2.0
2169.0,182451.32,116.35152056,40.00291266,87.44,444648.13406429865,4428281.858652884,0.912,0,0,42.0,39.37,16.0,2.0
2169.0,182451.83,116.35152588,40.00291283,87.72,444648.5883010035,4428281.87421748,0.885,0,0,42.0,39.37,16.0,2.0
2169.0,182452.34,116.35153111,40.00291296,88.07,444649.03482327075,4428281.885398337,0.88,0,0,42.0,39.37,18.0,2.0
2169.0,182452.85,116.35153638,40.00291301,88.35,444649.4846952145,4428281.887675054,0.882,0,0,42.0,39.37,17.0,2.0
2169.0,182453.36,116.35154165,40.0029131,88.6,444649.93459945894,4428281.89439146,0.875,0,0,42.0,39.37,18.0,2.0
2169.0,182453.86,116.35154682,40.00291318,88.1,444650.37595992157,4428281.900060081,0.895,0,0,42.0,39.37,18.0,2.0
2169.0,182454.37,116.35155218,40.00291334,86.8,444650.8336028234,4428281.914490053,0.893,0,0,42.0,39.37,20.0,2.0
2169.0,182454.88,116.3515575,40.00291355,85.54,444651.2878718171,4428281.934494472,0.899,0,0,42.0,39.37,17.0,2.0
2169.0,182455.39,116.3515628,40.00291379,86.9,444651.7404578914,4428281.957841083,0.881,0,0,42.0,39.37,18.0,2.0
2169.0,182455.9,116.35156816,40.00291394,88.17,444652.19809271075,4428281.971161222,0.897,0,0,42.0,39.37,17.0,2.0
2169.0,182456.41,116.35157354,40.00291405,88.21,444652.6574023678,4428281.98002931,0.893,0,0,42.0,39.37,19.0,2.0
2169.0,182456.92,116.35157887,40.00291414,88.27,444653.1124280221,4428281.986708643,0.901,0,0,42.0,39.36,18.0,2.0
2169.0,182457.43,116.35158419,40.00291426,88.33,444653.56662432966,4428281.99672396,0.902,0,0,42.0,39.36,18.0,2.0
2169.0,182457.93,116.35158946,40.00291436,88.41,444654.0165366346,4428282.004550523,0.902,0,0,42.0,39.36,17.0,2.0
2169.0,182458.44,116.35159478,40.00291447,88.47,444654.4707248643,4428282.013455977,0.902,0,0,42.0,39.36,17.0,2.0
2169.0,182458.95,116.35160009,40.00291454,88.17,444654.9240272241,4428282.017928009,0.9,0,0,42.0,39.36,16.0,2.0
2169.0,182459.46,116.35160542,40.00291475,86.62,444655.37914976646,4428282.037926462,0.902,0,0,42.0,39.36,19.0,2.0
2169.0,182459.97,116.3516108,40.00291508,85.46,444655.83863705135,4428282.071212877,0.916,0,0,42.0,39.36,19.0,2.0
2169.0,182460.48,116.35161614,40.00291544,86.31,444656.29473427346,4428282.107853902,0.896,0,0,42.0,39.36,22.0,2.0
2169.0,182460.99,116.35162149,40.00291569,86.99,444656.75159624475,4428282.132279679,0.899,0,0,42.0,39.36,22.0,2.0
2169.0,182461.5,116.35162676,40.00291585,87.63,444657.20155698084,4428282.146765919,0.899,0,0,42.0,39.36,21.0,2.0
2169.0,182462.01,116.35163203,40.00291598,88.33,444657.65149349207,4428282.157922443,0.897,0,0,42.0,39.35,19.0,2.0
2169.0,182462.52,116.35163729,40.00291605,88.44,444658.1005279845,4428282.16242571,0.901,0,0,42.0,39.35,21.0,2.0
2169.0,182463.03,116.35164264,40.00291618,87.72,444658.55729305337,4428282.173532611,0.902,0,0,42.0,39.35,20.0,2.0
2169.0,182463.54,116.35164799,40.00291633,86.93,444659.01407427073,4428282.186859371,0.913,0,0,42.0,39.36,19.0,2.0
2169.0,182464.05,116.35165334,40.00291656,86.75,444659.47092007776,4428282.20906548,0.91,0,0,42.0,39.36,17.0,2.0
2169.0,182464.56,116.35165862,40.00291676,87.38,444659.9217666667,4428282.227985335,0.892,0,0,42.0,39.36,20.0,2.0
2169.0,182465.07,116.35166388,40.0029169,88.01,444660.3708576703,4428282.240258143,0.882,0,0,42.0,39.36,18.0,2.0
2169.0,182465.58,116.35166919,40.002917,88.69,444660.82418422605,4428282.248060271,0.903,0,0,42.0,39.36,21.0,2.0
2169.0,182466.09,116.35167444,40.002917,88.95,444661.2723086222,4428282.2448005285,0.89,0,0,42.0,39.36,16.0,2.0
2169.0,182466.6,116.35167971,40.00291704,88.8,444661.72217245464,4428282.245968052,0.886,0,0,42.0,39.36,16.0,2.0
2169.0,182467.11,116.35168502,40.00291706,88.49,444662.1754344208,4428282.244890939,0.899,0,0,42.0,39.36,16.0,2.0
2169.0,182467.62,116.35169032,40.00291714,88.25,444662.6278912578,4428282.250479554,0.904,0,0,42.0,39.35,19.0,2.0
2169.0,182468.13,116.35169569,40.00291728,87.98,444663.08637152315,4428282.262684225,0.899,0,0,42.0,39.35,19.0,2.0
2169.0,182468.64,116.35170108,40.00291743,87.69,444663.5465670038,4428282.27598642,0.91,0,0,42.0,39.35,19.0,2.0
2169.0,182469.15,116.35170647,40.00291758,87.4,444664.0067624803,4428282.289288646,0.881,0,0,42.0,39.35,17.0,2.0
2169.0,182469.66,116.35171185,40.00291771,87.12,444664.46608823835,4428282.300377276,0.885,0,0,42.0,39.34,18.0,2.0
2169.0,182470.17,116.35171722,40.00291789,86.88,444664.92460079066,4428282.317021719,0.897,0,0,42.0,39.33,16.0,2.0
2169.0,182470.68,116.35172257,40.00291808,86.62,444665.38141427387,4428282.334788521,0.88,0,0,42.0,39.32,19.0,2.0
2169.0,182471.18,116.35172768,40.00291827,86.39,444665.81774206605,4428282.352704355,0.872,0,0,42.0,39.32,19.0,2.0
2169.0,182471.69,116.35173297,40.00291849,86.12,444666.269458342,4428282.373838207,0.887,0,0,42.0,39.31,19.0,2.0
2169.0,182472.2,116.35173823,40.00291873,85.82,444666.71863004705,4428282.397210542,0.875,0,0,42.0,39.31,18.0,2.0
2169.0,182472.71,116.35174352,40.002919,85.56,444667.17038667906,4428282.423894025,0.873,0,0,42.0,39.3,16.0,2.0
2169.0,182473.22,116.35174881,40.00291929,85.32,444667.6221594551,4428282.452797364,0.882,0,0,42.0,39.3,16.0,2.0
2169.0,182473.73,116.35175417,40.00291957,85.7,444668.07989914523,4428282.480547357,0.873,0,0,42.0,39.29,15.0,2.0
2169.0,182474.24,116.35175947,40.00291981,86.52,444668.5324851179,4428282.503894966,0.882,0,0,42.0,39.28,19.0,2.0
2169.0,182474.75,116.35176474,40.00292,87.36,444668.98247001506,4428282.521711651,0.881,0,0,42.0,39.27,16.0,2.0
2169.0,182475.25,116.35176998,40.00292016,87.08,444669.4298699806,4428282.53621724,0.896,0,0,42.0,39.26,19.0,2.0
2169.0,182475.76,116.35177533,40.00292039,86.32,444669.886715723,4428282.558423974,0.894,0,0,42.0,39.26,18.0,2.0
2169.0,182476.27,116.3517806,40.00292066,85.55,444670.3367651914,4428282.585120059,0.811,0,0,42.0,39.25,19.0,2.0
2169.0,182476.77,116.35178474,40.00292091,84.94,444670.690345077,4428282.610297838,0.663,0,0,42.0,39.24,18.0,2.0
2169.0,182477.28,116.35178872,40.00292115,85.25,444671.0302597626,4428282.634465047,0.65,0,0,42.0,39.24,20.0,2.0
2169.0,182477.79,116.35179275,40.00292145,85.59,444671.3744907302,4428282.665260722,0.669,0,0,42.0,39.23,20.0,2.0
2169.0,182478.3,116.35179682,40.00292171,85.89,444671.72210368724,4428282.691591922,0.658,0,0,42.0,39.23,21.0,2.0
2169.0,182478.81,116.35179987,40.00292192,86.15,444671.9826121174,4428282.713006754,0.525,0,0,42.0,39.22,20.0,2.0
2169.0,182479.32,116.3518044,40.00292221,86.47,444672.36951351666,4428282.742382171,0.747,0,0,42.0,39.22,19.0,2.0
2169.0,182479.82,116.35180854,40.00292243,86.6,444672.7230691683,4428282.764230299,0.684,0,0,42.0,39.22,18.0,2.0
2169.0,182480.33,116.35181167,40.00292265,86.95,444672.99041422684,4428282.786705421,0.591,0,0,42.0,39.24,22.0,2.0
2169.0,182480.84,116.35181586,40.00292276,87.17,444673.34814893367,4428282.796313472,0.68,0,0,42.0,39.21,20.0,2.0
2169.0,182481.35,116.35181987,40.00292291,87.5,444673.6905516648,4428282.810472939,0.677,0,0,42.0,39.21,22.0,2.0
2169.0,182481.86,116.35182388,40.00292306,87.77,444674.03295439226,4428282.82463242,0.679,0,0,42.0,39.21,21.0,2.0
2169.0,182482.37,116.35182787,40.00292317,88.07,444674.3736176915,4428282.834364673,0.683,0,0,42.0,39.21,22.0,2.0
2169.0,182482.87,116.3518317,40.00292324,88.4,444674.70059158234,4428282.839756599,0.688,0,0,42.0,39.21,22.0,2.0
2169.0,182483.38,116.35183565,40.0029233,88.71,444675.03780023986,4428282.843964133,0.682,0,0,42.0,39.2,23.0,2.0
2169.0,182483.89,116.35183955,40.00292334,89.03,444675.3707249026,4428282.845982891,0.665,0,0,42.0,39.2,22.0,2.0
2169.0,182484.4,116.3518435,40.00292335,89.3,444675.7078932031,4428282.844640879,0.665,0,0,42.0,39.2,22.0,2.0
2169.0,182484.91,116.35184745,40.00292334,89.63,444676.04504535825,4428282.841079053,0.673,0,0,42.0,39.2,20.0,2.0
2169.0,182485.42,116.35185146,40.00292333,89.92,444676.38731893623,4428282.837479996,0.694,0,0,42.0,39.2,20.0,2.0
2169.0,182485.92,116.35185544,40.00292327,90.2,444676.72699144343,4428282.82835,0.711,0,0,42.0,39.2,19.0,2.0
2169.0,182486.43,116.35185978,40.00292318,90.5,444677.0973682673,4428282.815666816,0.746,0,0,42.0,39.2,20.0,2.0
2169.0,182486.94,116.35186419,40.0029231,90.79,444677.4737281539,4428282.804050113,0.741,0,0,42.0,39.19,20.0,2.0
2169.0,182487.44,116.35186853,40.00292302,91.11,444677.84411304875,4428282.792476879,0.743,0,0,42.0,39.19,23.0,2.0
2169.0,182487.95,116.35187291,40.00292294,91.41,444678.21791222546,4428282.780878834,0.725,0,0,42.0,39.18,22.0,2.0
2169.0,182488.46,116.35187726,40.00292282,91.69,444678.58911840915,4428282.7648597695,0.724,0,0,42.0,39.18,22.0,2.0
2169.0,182488.97,116.35188152,40.00292271,92.03,444678.95265053306,4428282.750006498,0.709,0,0,42.0,39.17,21.0,2.0
2169.0,182489.47,116.35188567,40.0029226,92.34,444679.30679338647,4428282.735221523,0.715,0,0,42.0,39.17,20.0,2.0
2169.0,182489.98,116.35188991,40.00292249,92.66,444679.6686183709,4428282.720380703,0.705,0,0,42.0,39.17,21.0,2.0
2169.0,182490.49,116.35189416,40.00292235,92.96,444680.03127271554,4428282.702203945,0.715,0,0,42.0,39.17,22.0,2.0
2169.0,182491.0,116.35189837,40.00292217,93.28,444680.3904804945,4428282.679612372,0.706,0,0,42.0,39.16,21.0,2.0
2169.0,182491.51,116.35190255,40.00292195,94.04,444680.74709528475,4428282.652599776,0.692,0,0,42.0,39.16,21.0,2.0
2169.0,182492.01,116.35190645,40.0029217,95.42,444681.07978589623,4428282.622431242,0.64,0,0,42.0,39.16,19.0,2.0
2169.0,182492.52,116.35191053,40.00292136,96.92,444681.4277681377,4428282.582161763,0.73,0,0,42.0,39.16,22.0,2.0
2169.0,182493.03,116.35191467,40.00292086,98.56,444681.78074267204,4428282.524096415,0.631,0,0,42.0,39.17,20.0,2.0
2169.0,182493.53,116.35191838,40.00292046,100.26,444682.097094398,4428282.477397123,0.648,0,0,42.0,39.18,19.0,2.0
2169.0,182494.04,116.35192228,40.00291984,101.74,444682.42948641087,4428282.406161784,0.67,0,0,42.0,39.17,19.0,2.0
2169.0,182494.55,116.35192617,40.00291915,104.35,444682.7609683636,4428282.327163258,0.68,0,0,42.0,39.18,19.0,2.0
2169.0,182495.06,116.35193,40.0029183,106.99,444683.08719977166,4428282.2304433435,0.668,0,0,42.0,39.19,20.0,2.0
2169.0,182495.56,116.35193375,40.00291737,110.71,444683.4065380654,4428282.124893774,0.686,0,0,42.0,39.19,21.0,2.0
2169.0,182496.07,116.35193752,40.00291622,114.68,444683.72740595805,4428281.994913669,0.678,0,0,42.0,39.19,21.0,2.0
2169.0,182496.58,116.35194112,40.00291487,118.46,444684.0336017579,4428281.842840781,0.683,0,0,42.0,39.2,22.0,2.0
2169.0,182497.09,116.35194466,40.00291331,122.31,444684.33450666914,4428281.667496928,0.699,0,0,42.0,39.2,22.0,2.0
2169.0,182497.59,116.35194799,40.00291156,126.01,444684.61733328435,4428281.47119503,0.694,0,0,42.0,39.21,23.0,2.0
2169.0,182498.1,116.35195131,40.0029096,130.0,444684.89913686673,4428281.251591128,0.715,0,0,42.0,39.21,23.0,2.0
2169.0,182498.61,116.35195454,40.00290743,134.05,444685.1730888571,4428281.0087348735,0.718,0,0,42.0,39.21,23.0,2.0
2169.0,182499.11,116.35195748,40.00290514,137.95,444685.4221904808,4428280.752739633,0.713,0,0,42.0,39.22,22.0,2.0
2169.0,182499.62,116.35196025,40.00290269,141.82,444685.65665230266,4428280.479091261,0.702,0,0,42.0,39.21,23.0,2.0
2169.0,182500.13,116.35196268,40.00290021,145.7,444685.862068535,4428280.202324162,0.669,0,0,42.0,39.21,22.0,2.0
2169.0,182500.64,116.35196492,40.00289769,149.67,444686.05123466236,4428279.921235328,0.689,0,0,42.0,39.22,23.0,2.0
2169.0,182501.14,116.35196689,40.00289503,153.59,444686.2172414175,4428279.624775252,0.673,0,0,42.0,39.23,23.0,2.0
2169.0,182501.65,116.35196862,40.00289225,156.35,444686.3626656493,4428279.315145149,0.677,0,0,42.0,39.24,23.0,2.0
2169.0,182502.16,116.35197017,40.00288934,158.79,444686.4926207158,4428278.99119786,0.689,0,0,42.0,39.24,23.0,2.0
2169.0,182502.66,116.35197149,40.00288641,160.1,444686.60292752605,4428278.665173483,0.719,0,0,42.0,39.25,22.0,2.0
2169.0,182503.17,116.3519729,40.00288332,160.38,444686.720787365,4428278.321334611,0.708,0,0,42.0,39.25,22.0,2.0
2169.0,182503.68,116.35197428,40.00288024,161.77,444686.83609456976,4428277.978624275,0.7,0,0,42.0,39.26,23.0,2.0
2169.0,182504.19,116.35197549,40.00287719,163.83,444686.93691529543,4428277.63934919,0.7,0,0,42.0,39.26,23.0,2.0
2169.0,182504.7,116.35197664,40.00287404,165.94,444687.03253390465,4428277.28901219,0.688,0,0,42.0,39.26,23.0,2.0
2169.0,182505.2,116.35197756,40.00287098,167.83,444687.10859302245,4428276.948807171,0.693,0,0,42.0,39.26,23.0,2.0
2169.0,182505.71,116.35197842,40.00286775,169.93,444687.1793935342,4428276.58977083,0.72,0,0,42.0,39.26,23.0,2.0
2169.0,182506.22,116.3519791,40.00286449,171.92,444687.2348055662,4428276.227516454,0.715,0,0,42.0,39.26,23.0,2.0
2169.0,182506.72,116.35197957,40.00286127,173.88,444687.2723248939,4428275.869832067,0.703,0,0,42.0,39.26,23.0,2.0
2169.0,182507.23,116.35197995,40.00285798,175.39,444687.3021055971,4428275.504434128,0.718,0,0,42.0,39.25,23.0,2.0
2169.0,182507.74,116.35198027,40.00285462,175.66,444687.3267083865,4428275.13130402,0.725,0,0,42.0,39.25,23.0,2.0
2169.0,182508.24,116.3519806,40.00285145,174.26,444687.3523180814,4428274.779256096,0.713,0,0,42.0,39.25,23.0,2.0
2169.0,182508.75,116.35198105,40.00284816,172.51,444687.3880737909,4428274.413814716,0.76,0,0,42.0,39.25,23.0,2.0
2169.0,182509.26,116.35198171,40.00284487,168.94,444687.44175450015,4428274.048243009,0.694,0,0,42.0,39.25,24.0,2.0
2169.0,182509.77,116.35198263,40.0028417,168.78,444687.5177249016,4428273.695828929,0.709,0,0,42.0,39.25,24.0,2.0
2169.0,182510.27,116.3519834,40.00283849,170.54,444687.5808594649,4428273.339068277,0.716,0,0,42.0,39.25,24.0,2.0
2169.0,182510.78,116.35198413,40.00283522,171.93,444687.6405313322,4428272.975672962,0.718,0,0,42.0,39.25,24.0,2.0
2169.0,182511.29,116.35198465,40.00283196,172.8,444687.6822862761,4428272.61351789,0.716,0,0,42.0,39.26,24.0,2.0
2169.0,182511.8,116.35198524,40.0028285,173.94,444687.72985482664,4428272.229121068,0.826,0,0,42.0,39.25,24.0,2.0
2169.0,182512.3,116.35198567,40.00282472,174.98,444687.76350800646,4428271.809306258,0.892,0,0,42.0,39.25,24.0,2.0
2169.0,182512.81,116.35198608,40.00282058,176.16,444687.79516353563,4428271.349546912,0.933,0,0,42.0,39.25,24.0,2.0
2169.0,182513.32,116.35198638,40.00281609,177.46,444687.8171473379,4428270.851008804,0.985,0,0,42.0,39.26,24.0,2.0
2169.0,182513.83,116.35198657,40.00281147,178.9,444687.8296369497,4428270.338110061,1.024,0,0,42.0,39.26,24.0,2.0
2169.0,182514.34,116.35198662,40.00280687,180.3,444687.83019270044,4428269.827518036,0.968,0,0,42.0,39.26,25.0,2.0
2169.0,182514.84,116.35198646,40.00280247,181.56,444687.8129848433,4428269.33925464,1.014,0,0,42.0,39.26,25.0,2.0
2169.0,182515.35,116.35198613,40.00279788,182.78,444687.7811129376,4428268.830008358,1.007,0,0,42.0,39.26,25.0,2.0
2169.0,182515.86,116.35198575,40.00279344,184.18,444687.7450942167,4428268.337441835,0.978,0,0,42.0,39.26,25.0,2.0
2169.0,182516.37,116.35198528,40.00278893,185.39,444687.7013368561,4428267.837161761,1.013,0,0,42.0,39.26,25.0,2.0
2169.0,182516.87,116.35198471,40.00278451,184.5,444687.6491164,4428267.346932983,0.984,0,0,42.0,39.26,25.0,2.0
2169.0,182517.38,116.3519843,40.00277999,180.41,444687.61047239054,4428266.845505757,0.986,0,0,42.0,39.27,25.0,2.0
2169.0,182517.89,116.35198439,40.0027755,175.2,444687.6145311892,4428266.347097977,0.988,0,0,42.0,39.27,24.0,2.0
2169.0,182518.39,116.35198493,40.00277104,173.81,444687.6570249441,4428265.851740672,1.011,0,0,42.0,39.27,25.0,2.0
2169.0,182518.9,116.35198559,40.00276649,172.61,444687.70968893945,4428265.346319656,1.0,0,0,42.0,39.27,23.0,2.0
2169.0,182519.41,116.35198632,40.00276191,171.25,444687.7683037399,4428264.837525455,1.02,0,0,42.0,39.27,24.0,2.0
2169.0,182519.92,116.35198715,40.00275737,172.14,444687.8354865528,4428264.333108854,1.004,0,0,42.0,39.28,23.0,2.0
2169.0,182520.42,116.35198785,40.00275293,173.72,444687.8916536301,4428263.839872086,0.976,0,0,42.0,39.28,23.0,2.0
2169.0,182520.93,116.35198837,40.00274846,175.24,444687.93243220536,4428263.34341728,0.966,0,0,42.0,39.28,23.0,2.0
2169.0,182521.44,116.3519887,40.00274395,176.85,444687.95696063136,4428262.842640729,1.005,0,0,42.0,39.28,24.0,2.0
2169.0,182521.95,116.35198892,40.00273952,178.39,444687.97216432285,4428262.350811765,0.984,0,0,42.0,39.29,24.0,2.0
2169.0,182522.45,116.35198895,40.00273506,179.86,444687.9711259296,4428261.85577097,1.111,0,0,42.0,39.29,23.0,2.0
2169.0,182522.96,116.35198888,40.00273049,181.53,444687.9614630417,4428261.348583168,0.998,0,0,42.0,39.3,22.0,2.0
2169.0,182523.47,116.35198863,40.00272596,182.75,444687.9364681243,4428260.845946733,1.039,0,0,42.0,39.29,23.0,2.0
2169.0,182523.97,116.35198838,40.00272145,181.79,444687.91148934606,4428260.345530132,1.016,0,0,42.0,39.3,23.0,2.0
2169.0,182524.48,116.35198824,40.00271693,179.13,444687.8958917953,4428259.843935347,0.987,0,0,42.0,39.3,24.0,2.0
2169.0,182524.99,116.35198841,40.00271237,176.62,444687.9067227228,4428259.337708519,0.998,0,0,42.0,39.31,23.0,2.0
2169.0,182525.5,116.35198879,40.00270783,175.91,444687.9354948217,4428258.833571195,1.026,0,0,42.0,39.31,23.0,2.0
2169.0,182526.01,116.35198918,40.00270318,176.17,444687.96503173053,4428258.317218597,1.018,0,0,42.0,39.31,23.0,2.0
2169.0,182526.52,116.35198947,40.00269864,176.49,444687.98612168164,4428257.813137129,0.992,0,0,42.0,39.3,23.0,2.0
2169.0,182527.02,116.35198975,40.00269416,176.77,444688.00640648225,4428257.315721357,1.005,0,0,42.0,39.3,23.0,2.0
2169.0,182527.53,116.35199005,40.00268961,177.15,444688.02834194346,4428256.810523767,0.978,0,0,42.0,39.3,23.0,2.0
2169.0,182528.04,116.35199031,40.00268513,177.48,444688.0469196057,4428256.313120409,1.003,0,0,42.0,39.3,21.0,2.0
